loss,val_loss,learning_rate
0.6136921644210815,0.5895941853523254,9.999999974752427e-07
0.5905576348304749,0.5820469260215759,9.999999974752427e-07
0.5855324268341064,0.5796030759811401,9.999999974752427e-07
0.583026647567749,0.5770425796508789,9.999999974752427e-07
0.5813194513320923,0.5758699774742126,9.999999974752427e-07
0.5806580781936646,0.5747445821762085,9.999999974752427e-07
0.5789361000061035,0.5742445588111877,9.999999974752427e-07
0.5787898898124695,0.5735921263694763,9.999999974752427e-07
0.5778461694717407,0.573295533657074,9.999999974752427e-07
0.5770014524459839,0.5740256309509277,9.999999974752427e-07
0.5768318772315979,0.5726126432418823,9.999999974752427e-07
0.5764598846435547,0.5725089311599731,9.999999974752427e-07
0.5756338238716125,0.5715380311012268,9.999999974752427e-07
0.5753042697906494,0.5730623602867126,9.999999974752427e-07
0.5750855207443237,0.5727085471153259,9.999999974752427e-07
0.57445228099823,0.5711427927017212,9.999999974752427e-07
0.5740857720375061,0.5710754990577698,9.999999974752427e-07
0.574069082736969,0.5723704695701599,9.999999974752427e-07
0.5738214254379272,0.5709576606750488,9.999999974752427e-07
0.5733869671821594,0.5706769227981567,9.999999974752427e-07
0.5733597874641418,0.5702950358390808,9.999999974752427e-07
0.5728825926780701,0.5704039335250854,9.999999974752427e-07
0.5727211833000183,0.5701256394386292,9.999999974752427e-07
0.5725142955780029,0.5697726607322693,9.999999974752427e-07
0.5725973844528198,0.5704485177993774,9.999999974752427e-07
0.5719971060752869,0.5704032778739929,9.999999974752427e-07
0.5718990564346313,0.5701909065246582,9.999999974752427e-07
0.5714943408966064,0.5696365237236023,4.999999987376214e-07
0.5715036988258362,0.5696219801902771,4.999999987376214e-07
0.5710568428039551,0.569542407989502,4.999999987376214e-07
0.5714187026023865,0.5694100260734558,4.999999987376214e-07
0.5710602402687073,0.569202184677124,4.999999987376214e-07
0.5709978938102722,0.5693392157554626,4.999999987376214e-07
0.5707504153251648,0.5699653625488281,4.999999987376214e-07
0.5708858370780945,0.5691959261894226,4.999999987376214e-07
0.5706943273544312,0.5691021084785461,2.499999993688107e-07
0.5705485939979553,0.5691856741905212,2.499999993688107e-07
0.5707293152809143,0.5693117380142212,2.499999993688107e-07
0.5706470012664795,0.569243848323822,2.499999993688107e-07
0.5706538558006287,0.5691079497337341,1.2499999968440534e-07
0.5704455971717834,0.5689425468444824,1.2499999968440534e-07
0.5704728364944458,0.5690217614173889,1.2499999968440534e-07
0.5703065991401672,0.5691753625869751,1.2499999968440534e-07
0.5700968503952026,0.5691604018211365,1.2499999968440534e-07
0.5705180168151855,0.5690856575965881,6.249999984220267e-08
0.5703381299972534,0.5691289305686951,6.249999984220267e-08
0.5702010989189148,0.5690702199935913,6.249999984220267e-08
0.5703676342964172,0.5690596699714661,3.1249999921101335e-08
0.5704218149185181,0.5690474510192871,3.1249999921101335e-08
0.5703386068344116,0.5690335631370544,3.1249999921101335e-08
0.5701500177383423,0.5690430998802185,1.5624999960550667e-08
0.5704032182693481,0.5690619945526123,1.5624999960550667e-08
0.5701538324356079,0.5690621733665466,1.5624999960550667e-08
0.5701274871826172,0.5690658092498779,7.812499980275334e-09
0.5699438452720642,0.5690653920173645,7.812499980275334e-09
0.5699874758720398,0.569062352180481,7.812499980275334e-09
0.5704084634780884,0.5690622925758362,3.906249990137667e-09
0.5703147649765015,0.569062352180481,3.906249990137667e-09
0.5703054070472717,0.5690615773200989,3.906249990137667e-09
0.5700402855873108,0.5690618753433228,1.9531249950688334e-09
0.5700070261955261,0.5690616369247437,1.9531249950688334e-09
0.5701184272766113,0.5690619945526123,1.9531249950688334e-09
0.5701056122779846,0.569061815738678,9.765624975344167e-10
0.5700460076332092,0.569061815738678,9.765624975344167e-10
0.5702840685844421,0.5690615773200989,9.765624975344167e-10
