x,y,CrownAreaError,PredictedArea,TrueArea
249776.61,697523.93,0.19787848912752587,12.457936,10.4
248266.95,695256.01,0.7533705874187192,14.377639,8.2
241106.95,707641.61,0.21018145634577826,15.401462,19.5
244026.69,708714.04,0.6339523282825437,17.131031,46.8
245202.86,696279.56,0.31122293398361794,16.914776,12.9
243490.82,702898.97,0.6538688455309187,13.568341,39.2
247352.48,695558.31,0.7783958531227433,13.185447,59.5
245577.64,697849.84,0.6501794158604733,12.90838,36.9
249654.55,696648.25,0.6894847468325968,12.840084,7.6
244716.28,700833.48,1.4792612923516166,13.388011,5.4
242148.51,700047.13,0.481310799008324,15.553763,10.5
241469.29,699784.73,0.17087442170149122,18.616903,15.9
245231.09,700505.2,0.17038425217326897,13.693496,11.7
245049.28,695399.82,0.17272114753723145,18.763538,16.0
249773.79,693232.11,0.653999604061449,12.698215,36.7
249358.94,697362.53,0.41595531912410966,19.256992,13.6
243249.32,699774.39,0.789542695239859,15.384429,73.1
241906.09,701265.9,0.9442997604119974,11.860229,6.1
246496.36,695930.82,0.5157696442170577,8.522454,17.6
244715.39,695451.67,0.6396532694498698,12.2973995,7.5
244679.37,695810.3,0.3970613671629221,17.967571,29.8
247865.14,699675.15,0.11602360094097304,15.847535,14.2
243716.74,703799.99,0.03220683940942731,14.244454,13.8
246590.57,695256.61,1.8111989498138428,11.244796,4.0
242260.54,703043.9,0.4024289738048207,11.831906,19.8
248652.22,697504.57,0.5546275598031504,12.025056,27.0
241390.35,709176.53,0.17476234665836204,13.698945,16.6
246680.83,696069.32,0.1315465166389598,15.024245,17.3
241849.01,698601.43,0.640304689054136,11.654128,32.4
244123.73,698102.3,0.16977647962516906,14.861001,17.9
241873.2,699219.61,0.49419010386747475,12.700616,8.5
241600.08,701510.0,0.4056507559383617,11.948031,8.5
248292.86,696072.54,0.7001988988862073,12.022024,40.1
243123.74,701262.21,0.6641718195034908,13.970452,41.6
244181.15,697451.73,0.8949879540337456,17.054892,9.0
243593.89,697942.13,0.2605306391130415,25.289852,34.2
243850.61,698601.56,0.23724131080193242,15.218068,12.3
248927.37,697560.85,0.4724073165502304,14.40328,27.3
247959.14,699025.69,0.7426179739145132,9.368706,36.4
243847.12,699994.41,2.071052409984447,16.583683,5.4
248597.89,699689.45,0.36706187834799536,15.127221,23.9
248154.36,696209.41,0.14297247832676152,13.626738,15.9
249038.98,693262.85,0.4641135533650716,4.3923407,3.0
248498.86,694094.4,0.17053928036661536,14.017886,16.9
244419.49,696098.86,0.5307864436396845,16.532494,10.8
241491.03,697559.68,0.18426242529177192,16.641047,20.4
249152.0,693826.92,0.23407571758338788,12.7909355,16.7
248325.34,697303.62,0.6088764071464539,10.012764,25.6
247177.77,699525.73,0.4343948364257812,16.34599,28.9
245306.32,697626.66,1.413709277198428,15.206368,6.3
248779.82,697410.84,0.41871602770308375,12.381349,21.3
241062.0,700786.91,0.19789797220474634,12.512792,15.6
249375.98,699585.25,0.42668632479781277,15.880789,27.7
246991.76,694649.94,0.137653176301445,17.406094,15.3
249495.11,699283.8,0.3447575682685489,22.016146,33.6
245943.06,695726.39,0.16340035200119019,13.385594,16.0
241455.81,705918.25,0.4350055599889011,15.932843,28.2
243237.21,699207.32,0.3800113361734183,11.965781,19.3
242530.1,699458.44,0.40574108470569964,18.555782,13.2
248352.23,698982.9,0.641412817913553,20.618763,57.5
241171.86,706454.44,0.422864652659795,12.639264,21.9
248506.51,697338.32,0.6334571438235836,15.724689,42.9
249175.88,693719.38,0.7328433689770397,11.861754,44.4
244958.66,695594.44,0.07738096258613504,16.422619,17.8
246039.24,695202.29,0.18326142776844112,17.55988,21.5
245525.88,697848.34,0.5211314853233627,15.132245,31.6
242254.03,700146.84,0.04265428454147105,18.476772,19.3
248118.37,697068.94,0.08549717494419645,14.0833435,15.4
241957.74,698514.0,0.3009496300141394,14.749963,21.1
245008.1,700874.28,0.9406205189378954,15.330902,7.9
243236.83,704316.61,0.6166531117757161,14.375508,37.5
243684.5,700080.71,0.4951515324068385,15.246424,30.2
249825.21,695495.75,0.8743898283760503,19.868532,10.6
245940.31,699628.1,0.44727224724315034,11.828374,21.4
249755.21,699582.84,0.49169972171522164,14.842368,29.2
241192.29,702373.19,0.2502870383086028,16.1938,21.6
246741.8,696380.85,0.5380819712253596,13.949924,30.2
243609.78,699728.37,1.447313275830499,14.194417,5.8
246676.62,698652.27,0.2955928767493012,15.356075,21.8
246950.4,699959.67,0.09937346125223541,18.2496,16.6
249808.19,699781.27,0.7458662073662939,16.411142,9.4
246928.14,695970.04,0.41812530430880446,12.479503,8.8
249733.61,698569.37,0.7268321242513536,12.948157,47.4
249566.72,694465.73,0.6586906650791997,12.560184,36.8
247908.97,697928.79,0.969387503231273,16.739794,8.5
243449.33,704906.34,0.8183269500732422,13.637452,7.5
244995.69,700010.74,0.5709321128762586,11.88518,27.7
241346.83,707227.18,0.24737660230788514,17.009289,22.6
242707.11,704790.38,0.8587755801072761,12.453796,6.7
243040.88,699124.01,0.6206531617473222,15.591155,41.1
244723.02,701858.66,0.051816476715935575,15.146157,14.4
249791.05,693740.74,0.6579097638464277,10.741633,31.4
249022.08,698105.45,0.4802438346572401,15.020953,28.9
245198.36,695831.06,0.4878762687732971,15.670986,30.6
248049.14,696953.04,0.509031913649868,10.714127,7.1
241905.69,704610.2,0.5842745587542341,17.834621,42.9
248433.29,695518.37,0.5617253818209209,11.04452,25.2
245141.08,695242.95,0.29770666688353153,11.809131,9.1
243514.35,702907.46,0.47411921172015437,11.884906,22.6
244142.21,698802.2,0.25776921429680394,15.289954,20.6
249116.83,697719.31,1.1601583560307822,10.36876,4.8
244527.73,698166.58,1.1853432288536658,14.204731,6.5
246264.23,699521.99,0.617296427488327,12.246514,32.0
247723.55,698194.68,0.2620102640544398,15.4239855,20.9
248918.17,698176.45,0.4442634582519531,17.331161,12.0
248929.82,698991.53,0.291389898820357,17.046347,13.2
242358.03,699044.37,0.6588422850152912,14.772129,43.3
243486.53,702852.77,1.6502008307470033,19.346466,7.3
249924.28,697694.16,0.5645008904593332,15.242469,35.0
249342.2,697587.2,0.4279698031631546,11.383401,19.9
248012.84,697096.85,0.3824702595907544,15.561749,25.2
243826.19,698829.25,0.4909824752807617,12.725438,25.0
243377.5,700035.97,0.3880411537971286,11.076455,18.1
249035.7,697790.25,0.4738895779564268,9.285504,6.3
241952.35,707961.2,0.015252129879990023,17.563862,17.3
247391.44,696762.67,0.3520750506170866,11.763053,8.7
241034.1,697748.25,0.18021157102764776,17.379515,21.2
241081.12,706293.82,0.4466865934976717,9.07434,16.4
241504.69,701606.25,0.1737966114664313,16.771929,20.3
248834.13,698054.34,0.3608775917364627,12.526799,19.6
249935.58,695968.12,0.5551043764257308,17.21746,38.7
249457.9,699784.81,0.35054924177086866,11.949894,18.4
249183.86,699246.71,0.15136793385381284,13.240731,11.5
243594.22,705081.83,0.73973256237102,13.794174,53.0
249598.73,697099.86,0.3425289593606329,15.976546,24.3
249391.74,698478.6,0.25659424620247934,13.604325,18.3
246208.16,695579.08,0.4544906823531442,13.381314,9.2
248258.04,695989.55,0.13152136300739484,13.200875,15.2
244002.22,701981.08,0.534982593580224,16.182606,34.8
242936.27,701579.15,0.5104168367016223,12.631246,25.8
249260.47,693925.57,0.6075601519251163,12.793539,32.6
244879.71,695990.14,0.672430561434838,14.216514,43.4
248219.46,695945.66,0.19995589005319694,11.399581,9.5
248281.78,695497.26,0.09448539799657364,12.696031,11.6
245193.6,699803.42,0.5002554850295861,14.342668,28.7
247297.17,696814.63,0.23222513255958782,12.82184,16.7
244354.54,699463.44,0.6457943369130619,17.285236,48.8
246975.11,696891.2,0.6246801292648492,16.25135,43.3
244091.68,703742.25,0.6271206449801736,14.80331,39.7
246516.36,698559.54,0.9431219429805363,16.90516,8.7
241859.51,699391.95,0.21800706325433192,15.248862,19.5
249695.63,699563.26,0.47389073454575736,18.20338,34.6
245793.38,695638.43,0.16189855780483275,10.141027,12.1
249612.98,697530.72,0.7255984854785514,14.982323,54.6
248822.38,697932.62,1.6359433033427255,16.079254,6.1
246845.16,695454.75,0.4838786747144616,11.8707905,23.0
244930.99,702144.75,1.8986129393944373,15.072787,5.2
247955.37,697731.13,0.4485379113091363,12.407897,22.5
245365.32,697749.29,0.7095279785083066,12.112683,41.7
246696.13,698862.49,1.3342461585998535,4.6684923,2.0
241414.58,702498.57,0.44510696047828313,15.173623,10.5
244476.26,700992.35,0.2346664521752334,15.689338,20.5
245178.53,696014.94,0.5891413766829694,12.531188,30.5
249239.49,693807.91,0.6519113691366336,12.774853,36.7
248689.38,697489.75,0.7270847549123213,13.209098,48.4
247861.55,697002.51,0.6316763947649702,13.379746,8.2
247813.03,696804.95,0.18771050657544824,13.302358,11.2
249851.02,695777.97,0.16315533648962255,14.561097,17.4
244037.87,700102.03,0.7834691798433344,15.265423,70.5
246169.42,695963.12,0.5559835554070076,17.627453,39.7
245252.14,699991.92,0.12630551404292045,11.375686,10.1
242243.48,702880.93,0.9170023183353613,11.693714,6.1
243317.08,701357.15,0.6663727095774159,13.645356,40.9
245506.08,697852.21,0.28269264456459076,16.282877,22.7
242606.84,708644.96,0.8479380545678077,11.70877,77.0
244547.5,700483.3,1.0246691652852247,-0.28862923,11.7
242917.69,699951.63,0.7228428215108892,12.887809,46.5
242499.56,700428.56,0.39103023515761104,17.477432,28.7
242270.1,702544.58,0.5889450890677316,14.386922,35.0
245169.01,700366.4,0.7461155445679374,9.342948,36.8
241290.68,700307.05,0.5777427611812469,13.089974,31.0
244756.13,699252.85,0.7873319573358658,19.481918,10.9
246702.56,696182.31,0.014577784436814354,14.305547,14.1
248924.59,696597.2,0.1924285143613816,10.336915,12.8
241361.05,697699.89,0.6392996037083954,16.628288,46.1
243823.9,698705.18,0.7466954377854632,14.666334,57.9
246221.3,698943.79,0.22519365946451828,13.0167465,16.8
244155.44,699261.86,0.136025127880076,16.15633,18.7
248842.0,698615.5,0.6328345678185904,10.243916,27.9
248035.1,696152.06,0.7716337232733492,13.633467,59.7
248328.42,695025.26,0.3846766739946356,13.352516,21.7
246986.17,695901.05,0.06415252162985609,15.536627,14.6
243481.35,703023.53,0.4156875852811135,13.789773,23.6
249811.53,697830.64,0.4556679232367154,15.78563,29.0
248147.62,699312.08,0.22783951354182627,11.814055,15.3
245134.57,699893.8,0.0947964809559009,11.823802,10.8
244360.27,701026.68,0.1297079055540023,14.008378,12.4
241845.21,701788.02,0.054972801499694385,13.820144,13.1
243564.93,703189.15,0.39864783887042116,18.160835,30.2
249939.35,699172.27,0.6920578919568109,12.687215,41.2
249377.43,696627.89,0.35128480195999146,12.455332,19.2
242214.06,699231.51,0.3907132097469862,12.933633,9.3
244143.24,703139.52,0.03171037946428571,16.945068,17.5
244209.54,702732.17,0.1269917207605698,17.242973,15.3
245174.42,698201.26,0.2683848773731905,17.250034,13.6
248223.25,696306.99,0.11966713107362081,12.940893,14.7
243305.62,701243.79,0.5684735831760225,14.499288,33.6
244904.93,696316.33,0.007025740363381206,17.476347,17.6
245882.99,696068.67,0.3134785915942902,12.346699,9.4
243237.62,704504.2,0.5695866478814019,14.332765,33.3
248789.43,697885.05,0.6757939958224332,17.766489,54.8
247270.38,696708.44,0.2931942292201666,11.4502535,16.2
249325.16,696259.22,0.5683733148777738,14.742709,9.4
244036.45,703967.47,0.6099375870268223,13.808209,35.4
243982.17,700712.17,0.22404226503874122,11.794558,15.2
248344.4,695167.55,0.013973280787467901,12.978858,12.8
243173.81,704959.3,0.33688773279604706,15.251582,23.0
243215.73,702401.09,0.38890438079833983,9.166434,15.0
242279.63,706197.1,0.599120971540019,17.518414,43.7
242924.74,704756.34,0.18249383691239032,17.26441,14.6
247562.79,696120.83,0.3048826293273119,15.779164,22.7
249914.84,698760.15,0.36037589763772904,16.69419,26.1
243924.09,699515.1,0.02117991185450288,17.814526,18.2
249947.76,695993.02,0.43879492739413645,13.188319,23.5
245901.05,695471.59,0.12284154158372146,14.59694,13.0
247831.37,695560.45,0.2719091687883649,13.760917,18.9
243126.42,708714.09,0.2688177305486705,16.305365,22.3
245153.7,696003.66,0.23345365480745214,16.787365,21.9
247997.79,694424.49,0.7118532266189802,11.469417,6.7
241852.81,699399.45,0.242424268980284,14.015151,18.5
242022.05,703052.69,0.542095567050733,13.920295,30.4
243368.07,703209.96,0.39195304563193967,16.599682,27.3
247912.81,696368.46,4.065916202686451,13.677974,2.7
244227.59,700262.95,0.17400510414786954,15.198306,18.4
244414.82,700935.15,0.013902201797022999,9.762368,9.9
245060.22,699273.33,0.7800722840011759,16.554672,9.3
245869.84,698131.41,0.3511401540864774,7.980976,12.3
247086.58,695556.92,1.3883026721430762,12.180344,5.1
241055.77,698223.85,0.4878690365033272,15.978486,31.2
241393.2,698305.56,0.3439353139776933,17.45132,26.6
244480.14,699155.54,0.8166576197117936,14.714927,8.1
241700.67,701823.49,1.6850090026855469,16.110054,6.0
249307.5,697990.12,0.42132148013752735,18.170506,31.4
243455.34,704631.38,0.3062137265510747,14.083861,20.3
245852.99,695649.94,0.3194927313388922,13.269892,19.5
244672.72,701824.48,0.38714239332411027,13.237724,21.6
241157.64,707403.29,0.47169630578223687,13.833945,9.4
249714.85,695532.47,0.13179090546398628,17.798286,20.5
243330.39,704403.98,0.40210207544191917,17.757568,29.7
245505.37,698271.9,0.553677895489861,13.657456,30.6
244730.56,699401.54,0.26675908705767465,8.725567,11.9
248384.07,697977.95,0.7473565207587348,15.726209,9.0
244944.59,695541.91,0.20075399225408377,11.887465,9.9
249197.71,697555.28,0.6971135581190966,12.751519,42.1
245414.59,695566.45,0.7789903260396024,15.07286,68.2
242958.75,698336.8,0.565405965450421,8.648421,19.9
246200.19,697079.33,0.053817382225623496,12.300374,13.0
242247.89,699905.7,0.8951407972588595,15.729669,8.3
247988.81,699471.3,1.5215601309751852,9.8340845,3.9
249613.72,699430.12,0.11690737984397194,12.285981,11.0
244067.0,700815.52,0.5134772120655834,13.914552,28.6
243386.8,704520.75,1.0414510399404198,20.210365,9.9
248134.41,699235.37,0.37608160291399273,17.469715,28.0
248937.91,699642.43,0.6371831179441769,11.138478,30.7
244945.0,698518.88,0.548740177034582,14.350062,31.8
249906.16,696036.37,0.0861720652193637,13.524653,14.8
242958.23,704474.3,0.342653938368255,13.40986,20.4
249219.85,698189.68,0.2860184842524146,16.921362,23.7
245396.92,700707.01,0.7173979264179259,14.808349,52.4
241565.24,706942.05,0.25986071667039246,18.429468,24.9
249631.61,699829.07,0.38053865252800706,16.415726,26.5
248215.85,698800.33,0.12425970102285415,20.2296,23.1
242913.0,701832.62,2.901062309741974,6.2416997,1.6
246026.59,696217.51,1.1710496708966682,14.980243,6.9
247969.82,697654.57,0.7280973034140505,13.997588,8.1
245284.2,695400.93,0.2548376895763255,13.552247,10.8
244478.63,698263.27,0.5298306540157017,13.615493,8.9
248305.87,695354.15,0.6662935649647432,11.330796,6.8
241048.76,706287.77,0.4032900738266279,12.65025,21.2
242896.1,698630.53,0.6754982522193421,15.251582,47.0
245221.52,698053.41,0.5486373424530029,18.054506,40.0
247534.93,697063.33,0.45552838890297886,14.991942,10.3
242528.89,705061.48,0.3456986024207676,19.04017,29.1
244841.08,695574.14,0.08356083763970269,19.504095,18.0
248821.81,696990.7,0.4196642731591094,16.133333,27.8
244634.03,701088.04,0.7232242479716262,14.143241,51.1
243519.5,701829.44,6.005897703624907,14.712385,2.1
244877.89,695255.35,0.6363391483963915,14.146407,38.9
247686.69,697185.21,0.4426567005999212,11.871412,21.3
249013.96,696655.44,0.5474347436284445,15.0251665,33.2
241347.29,703263.46,0.8221815740308797,9.566631,53.8
242433.53,699355.22,0.609242097386774,17.057966,10.6
241261.06,706496.27,0.7321261896830911,15.456319,57.7
243500.65,704770.34,0.4268333911895752,17.424265,30.4
243466.25,699073.73,0.36770065775457417,13.404746,21.2
247350.73,696752.31,0.6145938038825989,12.332998,32.0
241374.97,699572.44,0.01973746433730956,12.338823,12.1
242777.61,702187.62,0.5965761317438258,11.013472,27.3
243537.52,699423.92,0.6096251032373926,17.332645,44.4
247896.59,697051.89,0.2711127477747794,16.651577,13.1
247755.9,697086.14,2.445976536448409,14.128504,4.1
248343.78,695213.2,0.2139577865600586,10.92562,9.0
244541.49,698953.63,0.4110235674627896,8.540158,14.5
242815.46,702286.72,0.04061706646068671,15.401133,14.8
249521.13,694215.32,4.401391983032227,14.583758,2.7
248429.63,697481.25,0.6515768224542792,14.180823,40.7
242385.27,699888.0,1.2400710457249693,17.02454,7.6
247144.68,695386.04,0.4096581528826458,12.102008,20.5
242967.56,701571.89,0.47086021889765706,12.117301,22.9
243214.99,704029.45,0.04348748305748249,15.1305685,14.5
243002.78,701216.25,0.6160571499647598,8.485137,22.1
242745.64,700842.28,0.5803149469297936,18.55008,44.2
245230.76,701048.81,0.12394115890281793,12.089612,13.8
249413.4,696971.43,0.03591614020498171,14.654075,15.2
244549.26,700645.63,0.5710001013545077,18.833096,43.9
249991.92,699306.69,2.2754297034685003,14.084348,4.3
244957.78,695280.1,1.997902049574741,12.890979,4.3
243549.36,699756.49,0.6680579896558795,15.136556,45.6
242715.06,704796.31,0.7409453821796205,18.107918,69.9
249164.34,697551.57,1.1980130672454836,12.308873,5.6
246333.25,695794.39,0.6067519826213206,9.9885,25.4
248404.14,697626.24,0.480675944575557,12.619575,24.3
241952.24,700067.2,0.5840754644351803,13.184808,31.7
243374.2,700008.3,0.1426638060925054,13.117244,15.3
246585.9,696310.81,0.3017426602126378,13.75567,19.7
248089.12,699290.73,0.1367052012476428,12.517775,14.5
247909.16,696307.99,2.291898615220014,16.788683,5.1
247662.32,696288.44,0.6985266784141804,9.851455,5.8
243948.25,703106.8,0.3447622348522318,15.201516,23.2
248868.74,694067.29,0.6877137620791216,13.709366,43.9
243107.65,700092.87,0.36248338828652593,15.045392,23.6
248353.89,696677.79,0.39910357339041574,16.8251,28.0
246514.86,694602.47,0.5244886713120542,15.702233,10.3
242992.61,704658.43,0.48598633293344196,12.233525,23.8
249926.22,699630.53,0.4009754704494102,12.2201,20.4
246501.86,696032.66,0.12652786918308423,20.089859,23.0
244062.93,700229.95,0.5880381170525608,13.6771345,33.2
247347.21,695430.9,0.7379080238988843,10.253657,5.9
246345.36,699357.58,0.6655329644392078,13.846935,41.4
245677.04,698072.3,0.3255083149877089,11.531922,8.7
244475.58,701567.71,0.6913717230971979,13.610507,44.1
245041.06,696440.31,0.5749280007019949,14.324926,33.7
243096.17,699718.35,0.008257765869994214,14.418086,14.3
248946.78,698975.59,0.6247342411352664,14.710418,39.2
243981.89,699175.5,0.6692457540632936,12.006379,36.3
246127.01,699505.41,0.4456808551464206,16.962166,30.6
249711.9,695923.85,0.25913699319429484,15.854468,21.4
243085.4,705086.37,0.21826398597573335,12.429603,15.9
243205.92,699898.1,0.6204792135177725,15.446496,40.7
241703.52,701764.21,0.5192714170976118,14.80644,30.8
244791.01,695646.14,0.7057702507771236,16.71225,56.8
247128.25,699218.06,0.424820343653361,16.565174,28.8
245092.91,696012.29,0.06337211871969292,19.013546,20.3
247146.45,696938.36,1.139278238469904,11.76603,5.5
248783.27,699020.08,0.5483022221064163,21.320135,47.2
247956.25,696536.22,0.34706182737608215,12.079356,18.5
247894.89,696825.02,0.26561113131248343,12.998683,17.7
247844.61,697694.83,0.4895176757070431,16.794868,32.9
243808.39,702059.15,0.092423694381297,16.608646,18.3
249204.38,697005.85,0.7269805021264483,12.094764,44.3
243477.74,700155.6,0.5236133817416518,12.767161,26.8
245138.92,696716.94,0.4482019432352787,13.298333,24.1
242027.19,699907.09,0.25838729313441683,15.573867,21.0
242939.99,701559.25,0.3198718094244235,11.154102,16.4
243739.55,703753.9,0.5853841051142267,11.692168,28.2
249100.58,693743.68,0.04045071162230577,13.529645,14.1
244145.59,702987.11,1.0433596313976852,12.464494,6.1
241344.02,707966.52,0.6192775513769245,12.9826355,34.1
249541.79,696637.65,0.5347900177115825,12.467628,26.8
241615.66,698201.34,0.17624175548553472,14.498145,17.6
241789.96,699709.61,0.6589735530366834,15.243882,44.7
249806.97,696001.53,0.44197511672973633,15.624697,28.0
246265.05,699566.67,0.1786577365542418,17.562,14.9
243518.64,699989.34,0.20008962137715794,17.161282,14.3
248384.32,695317.75,0.7322067728749028,11.568667,43.2
247168.44,696432.43,0.69791920746074,16.433195,54.4
247344.17,696839.23,0.385849374239562,11.238956,18.3
249789.33,693685.44,0.2935729476640809,14.9762535,21.2
244966.2,695281.19,0.7099878690797362,12.093506,41.7
245092.18,700556.19,0.029620201861272035,11.838634,12.2
243558.81,702357.24,0.26579346150269006,20.043839,27.3
248418.22,697650.18,0.9354882505204942,13.935515,7.2
248315.62,697331.06,0.7817831988787759,9.645183,44.2
245819.58,697833.81,0.48324171702067065,9.789395,6.6
242385.46,707245.99,0.007701368042916909,13.098342,13.2
243872.95,702136.11,0.6538871965910259,15.711928,9.5
