loss,val_loss,learning_rate
0.9502655863761902,0.8630853295326233,9.999999974752427e-07
0.8420543074607849,0.805109977722168,9.999999974752427e-07
0.8103039860725403,0.7889081835746765,9.999999974752427e-07
0.7988770008087158,0.7806364297866821,9.999999974752427e-07
0.791887104511261,0.775234043598175,9.999999974752427e-07
0.7868430018424988,0.771507203578949,9.999999974752427e-07
0.7833101749420166,0.7672876715660095,9.999999974752427e-07
0.7794135212898254,0.7646135687828064,9.999999974752427e-07
0.776470959186554,0.7621471285820007,9.999999974752427e-07
0.7737768888473511,0.7595027089118958,9.999999974752427e-07
0.7714332938194275,0.7577691078186035,9.999999974752427e-07
0.7693089246749878,0.7569292783737183,9.999999974752427e-07
0.7673797607421875,0.7539961934089661,9.999999974752427e-07
0.765667200088501,0.753533124923706,9.999999974752427e-07
0.7641109824180603,0.7519161105155945,9.999999974752427e-07
0.7621760964393616,0.7502509951591492,9.999999974752427e-07
0.7603614926338196,0.7490761280059814,9.999999974752427e-07
0.7593997120857239,0.7479376196861267,9.999999974752427e-07
0.7581222057342529,0.7466475367546082,9.999999974752427e-07
0.7568603754043579,0.7462034821510315,9.999999974752427e-07
0.7553861737251282,0.7450124025344849,9.999999974752427e-07
0.7542039752006531,0.744217038154602,9.999999974752427e-07
0.7534745335578918,0.7441832423210144,9.999999974752427e-07
0.7521925568580627,0.7426542639732361,9.999999974752427e-07
0.7514503002166748,0.7423728704452515,9.999999974752427e-07
0.7503589391708374,0.7419134974479675,9.999999974752427e-07
0.7492853999137878,0.7403732538223267,9.999999974752427e-07
0.7482735514640808,0.7398518323898315,9.999999974752427e-07
0.7473981976509094,0.7395003437995911,9.999999974752427e-07
0.7458618879318237,0.739403247833252,9.999999974752427e-07
0.7455801367759705,0.7376270890235901,9.999999974752427e-07
0.7447655200958252,0.7378978729248047,9.999999974752427e-07
0.7430945634841919,0.7368215322494507,9.999999974752427e-07
0.7420455813407898,0.736466109752655,9.999999974752427e-07
0.74173504114151,0.7354283928871155,9.999999974752427e-07
0.7415217757225037,0.7349735498428345,9.999999974752427e-07
0.7395413517951965,0.734266996383667,9.999999974752427e-07
0.7389265894889832,0.7349323034286499,9.999999974752427e-07
0.7392080426216125,0.7336314916610718,9.999999974752427e-07
0.7380731701850891,0.7332502603530884,9.999999974752427e-07
0.7372803688049316,0.7324925065040588,9.999999974752427e-07
0.7359974384307861,0.7325592637062073,9.999999974752427e-07
0.7355101108551025,0.7323099374771118,9.999999974752427e-07
0.735573947429657,0.7316391468048096,9.999999974752427e-07
0.7342534065246582,0.7309560775756836,9.999999974752427e-07
0.7335425019264221,0.7310810685157776,9.999999974752427e-07
0.7327406406402588,0.7301608920097351,9.999999974752427e-07
0.7315303683280945,0.729611337184906,9.999999974752427e-07
0.731072723865509,0.729707658290863,9.999999974752427e-07
0.7313232421875,0.7293087244033813,9.999999974752427e-07
0.7295210957527161,0.7285214066505432,9.999999974752427e-07
0.7293530106544495,0.7279619574546814,9.999999974752427e-07
0.7288345694541931,0.7283747792243958,9.999999974752427e-07
0.7281262278556824,0.7275974750518799,9.999999974752427e-07
0.7268646359443665,0.7271382808685303,9.999999974752427e-07
0.7270829677581787,0.7271084189414978,9.999999974752427e-07
0.7260828614234924,0.726874053478241,9.999999974752427e-07
0.7251533269882202,0.7272806763648987,9.999999974752427e-07
0.7241456508636475,0.7269166707992554,9.999999974752427e-07
0.7238233685493469,0.7256582379341125,9.999999974752427e-07
0.7233082056045532,0.7260485291481018,9.999999974752427e-07
0.7225177884101868,0.7261227369308472,9.999999974752427e-07
0.722403347492218,0.7253119349479675,9.999999974752427e-07
0.7218917012214661,0.7253084182739258,9.999999974752427e-07
0.7214340567588806,0.7246193289756775,9.999999974752427e-07
0.7201029658317566,0.7245619893074036,9.999999974752427e-07
0.7191713452339172,0.7247344851493835,9.999999974752427e-07
0.7183058857917786,0.724656879901886,9.999999974752427e-07
0.7183989882469177,0.7238456010818481,4.999999987376214e-07
0.7174825668334961,0.7239423990249634,4.999999987376214e-07
0.7167189121246338,0.7237801551818848,4.999999987376214e-07
0.7168660163879395,0.7236284613609314,4.999999987376214e-07
0.7167877554893494,0.7238808870315552,4.999999987376214e-07
0.7162560224533081,0.7240205407142639,4.999999987376214e-07
0.716335117816925,0.7229514122009277,4.999999987376214e-07
0.7153098583221436,0.7235420346260071,4.999999987376214e-07
0.7147963643074036,0.7239367365837097,4.999999987376214e-07
0.7153688073158264,0.723064661026001,4.999999987376214e-07
0.7143811583518982,0.7229155898094177,2.499999993688107e-07
0.7141308188438416,0.7228610515594482,2.499999993688107e-07
0.7143447995185852,0.7228118181228638,2.499999993688107e-07
0.7128985524177551,0.722969114780426,2.499999993688107e-07
0.7140035033226013,0.7230234146118164,2.499999993688107e-07
0.7134445905685425,0.7226447463035583,2.499999993688107e-07
0.7130220532417297,0.7229477763175964,2.499999993688107e-07
0.7132884860038757,0.7228294610977173,2.499999993688107e-07
0.7128855586051941,0.7225824594497681,2.499999993688107e-07
0.7132177352905273,0.7227304577827454,1.2499999968440534e-07
0.7127105593681335,0.7225222587585449,1.2499999968440534e-07
0.712082028388977,0.7225266098976135,1.2499999968440534e-07
0.7124137282371521,0.7224398255348206,1.2499999968440534e-07
0.7129890322685242,0.7226889729499817,1.2499999968440534e-07
0.7119957804679871,0.7226546406745911,6.249999984220267e-08
0.7113707661628723,0.7224847674369812,6.249999984220267e-08
0.7118362784385681,0.7225700616836548,6.249999984220267e-08
0.7116031050682068,0.7224604487419128,3.1249999921101335e-08
0.7120186686515808,0.7224971055984497,3.1249999921101335e-08
0.7118285894393921,0.7224680781364441,3.1249999921101335e-08
0.7114852666854858,0.7225145697593689,1.5624999960550667e-08
0.7120754718780518,0.722510814666748,1.5624999960550667e-08
0.7115249633789062,0.7225020527839661,1.5624999960550667e-08
0.7123975157737732,0.7225044369697571,7.812499980275334e-09
0.7127090692520142,0.7225102782249451,7.812499980275334e-09
0.7120117545127869,0.7225089073181152,7.812499980275334e-09
0.7123969197273254,0.7225167155265808,3.906249990137667e-09
0.711764395236969,0.7225216627120972,3.906249990137667e-09
0.7121567726135254,0.72252357006073,3.906249990137667e-09
0.7121985554695129,0.7225250005722046,1.9531249950688334e-09
0.7119921445846558,0.7225267291069031,1.9531249950688334e-09
0.712024986743927,0.7225285768508911,1.9531249950688334e-09
0.7122237682342529,0.7225292325019836,9.765624975344167e-10
0.7115082740783691,0.7225295901298523,9.765624975344167e-10
0.7115971446037292,0.7225294709205627,9.765624975344167e-10
