x,y,CrownAreaError,PredictedArea,TrueArea
248040.32,697724.19,0.3608321775340666,33.10889320373535,51.8
243743.41,701957.09,0.06967478653917267,32.1972110748291,30.1
241497.34,707116.33,0.5700844219752722,32.971772861480716,21.0
246525.86,698973.51,0.10591069663443221,9.068467712402343,8.2
241407.76,702402.7,0.9511091990500503,31.412858104705812,16.1
247317.87,697993.06,0.0029166726505055443,23.869416809082033,23.8
248124.2,696715.77,0.1873167680234325,31.857182693481448,39.2
241332.56,701562.04,0.22995488539985987,28.337660217285155,36.8
249617.46,699495.47,0.463421630859375,24.41431579589844,45.5
246869.2,697796.69,0.8481839043753487,20.699659729003905,11.2
249533.51,697237.2,0.9554581465544523,21.118947982788086,10.8
241422.42,708007.69,0.09661277616866906,26.830600547790528,29.7
246402.28,698984.29,0.15148880717518565,23.164355564117432,27.3
244228.56,696090.44,1.2387174108754035,20.59620018005371,9.2
242887.36,700798.1,1.4438147709287446,28.348251342773438,11.6
242446.23,699415.03,0.19689298167671118,31.160552310943604,38.8
245213.54,696495.9,0.24441728607578625,46.014987277984616,60.9
246263.75,698929.37,0.04916658401489255,26.62333564758301,28.0
244643.0,698552.85,0.08277305256236676,23.82100715637207,22.0
242405.64,700458.92,0.11426440893612695,37.28946838378906,42.1
245375.16,695192.61,0.2652439953236098,32.69664220809936,44.5
243021.18,700245.56,0.3875312805175781,31.913219451904297,23.0
248336.3,695259.29,0.6263960071638519,19.053803634643554,51.0
242202.04,701715.1,1.2056132787945626,19.188835525512694,8.7
246431.57,695884.85,1.7069763607449002,24.3627872467041,9.0
241165.07,698306.04,0.14901895234079066,25.274137115478517,29.7
242210.03,698758.42,0.9807828002505832,28.5232723236084,14.4
248075.18,696343.6,0.30682555223122615,32.44056415557861,46.8
245958.33,699389.47,1.2962327684674944,11.251540565490723,4.9
249526.11,698313.49,0.25171258780280004,36.142282009124756,48.3
242566.04,699550.43,0.10960172017415368,21.637233543395997,19.5
248476.86,696141.74,0.704695235851199,21.990568542480467,12.9
247814.33,696275.56,0.2951515163342977,27.348121166229248,38.8
241170.97,703191.27,0.11757152916019786,20.64882621765137,23.4
241096.97,707155.79,0.01936670712062282,34.25072135925293,33.6
244838.81,695239.01,0.2110205934247897,20.67126045227051,26.2
243937.97,702523.19,0.1375295011380229,26.995326614379884,31.3
244443.46,700612.58,0.32088784709375856,29.98415412902832,22.7
241642.83,698468.04,0.571792240249378,28.135081100463864,17.9
241305.8,701481.14,0.6218332519531251,20.272915649414063,12.5
241935.88,701878.25,0.26710676655326915,28.436257457733156,38.8
244765.44,700520.7,0.11426175945866723,30.53077220916748,27.4
249806.17,698579.67,0.5050498494831079,33.11216506958008,66.9
248119.54,697614.97,1.5778896158391778,45.37085723876953,17.6
248805.69,699478.8,0.5703834410636656,23.97260398864746,55.8
248370.19,699152.05,0.1085499850186436,36.28201560974121,40.7
247085.45,694949.52,4.656435199405836,26.019601917266847,4.6
242829.99,700479.51,0.09667887006487154,32.880889129638675,36.4
249828.93,695767.65,0.4851462314544075,28.677354907989503,55.7
241952.35,707961.2,1.2550255439184992,39.01194190979004,17.3
246001.27,699601.66,0.08985239471319513,23.93688201904297,26.3
244585.39,698925.3,0.3684514456421789,25.956645584106447,41.1
245908.57,698431.53,0.21924886516496256,27.87281551361084,35.7
244203.39,698164.87,0.8022095752738371,30.817783737182616,17.1
242081.55,706518.33,0.03427400296777068,34.66956329345703,35.9
246798.63,697862.31,0.03527212663130321,28.46998348236084,27.5
249164.36,699617.76,0.03841453481603557,25.96280755996704,27.0
241085.2,707327.61,3.018382016350241,34.15624713897705,8.5
242726.64,702197.56,0.4938300743531645,22.52456169128418,44.5
241469.02,698001.09,0.3643086395619354,27.27115936279297,42.9
242922.89,704416.53,0.2789648146856397,21.48660888671875,16.8
243007.18,700604.49,0.6079967544115258,23.088991165161133,58.9
247595.23,697157.97,0.42557787665954006,23.895960330963135,41.6
248796.19,693940.96,0.020312782570167772,27.54844512939453,27.0
241100.58,698164.03,0.0680750117582433,19.011269760131835,20.4
247912.01,697784.74,0.02622675191501013,23.07842597961426,23.7
247605.15,699827.3,0.5847649290448145,26.624050807952884,16.8
249595.53,695721.99,0.1992347368937052,26.745559787750246,33.4
243716.6,703996.55,0.33969257188879926,27.33672752380371,41.4
241618.67,699258.74,0.774387971286116,25.728625583648682,14.5
249867.97,699235.11,1.823791917904403,36.4269157409668,12.9
245357.59,697456.9,0.10090005655082869,30.60502157211304,27.8
242997.4,704646.82,0.46185504966393875,34.81797828674316,64.7
242910.66,698670.46,0.370376420943118,22.79237356185913,36.2
245808.68,699754.73,0.8838108367919921,23.5476354598999,12.5
249820.94,695569.72,0.7286171190666432,22.817745971679688,13.2
248072.59,694170.62,0.4073365188226467,24.299202728271485,41.0
244531.93,698926.61,1.7249782939016083,22.072324180603026,8.1
248443.41,693968.33,0.8092138029688555,25.14807186126709,13.9
248454.34,695793.0,0.17308615669986327,46.21959457397461,39.4
241674.64,701607.21,0.33279043788323726,28.222964477539062,42.3
241815.0,706661.81,0.46964865080349105,28.07028923034668,19.1
245424.95,695695.85,2.241500477731964,26.256153869628907,8.1
247720.81,698995.6,0.463447193070954,27.364193153381347,51.0
242351.22,703116.5,2.038947764131212,29.477793312072755,9.7
249302.3,697813.48,1.8186658766211534,23.113060188293456,8.2
243264.72,698942.12,0.4560551368273222,22.628106307983398,41.6
247621.36,699798.9,0.13176584928229665,23.65390625,20.9
243461.55,698555.79,0.057579130739779154,27.89565773010254,29.6
247917.49,699248.41,0.4784686218474302,33.690927028656006,64.6
248829.38,697493.93,0.2967827044697879,21.30748405456543,30.3
242210.42,701714.35,0.5372078447857869,26.517990493774413,57.3
248623.1,697409.27,0.37903801170555307,20.409762573242187,14.8
244915.5,701500.21,1.292491372426351,27.50989646911621,12.0
244733.88,698374.78,0.459330343754492,23.14066128730774,42.8
245767.34,699903.5,0.357702012495561,14.934722137451171,11.0
248107.64,698979.17,0.4200928101172814,30.15517387390137,52.0
246181.14,699648.36,0.5625726250326559,24.532390213012697,15.7
247106.01,697908.52,0.46958556829714315,29.97954559326172,20.4
248048.15,694509.19,0.5546851414506153,16.56571273803711,37.2
247929.74,698936.92,1.198925930520763,20.230118560791016,9.2
242812.37,698713.38,0.3603110857900865,39.3129903793335,28.9
246239.73,695756.05,0.3219263394673665,23.794674110412597,18.0
241776.95,698617.15,0.19657080781226063,30.512555599212646,25.5
246712.85,698472.05,0.4764481836611085,34.86855096817017,66.6
242093.8,703067.52,0.47555038955185436,26.85501708984375,18.2
248367.71,695398.07,0.10588273717396303,23.96234264373779,26.8
242669.33,702229.72,0.19521645465529114,26.718813705444337,33.2
242852.95,699846.62,0.22050988168427446,20.13841304779053,16.5
245047.64,695296.71,0.4030155696751881,22.869153785705567,16.3
243481.48,703521.93,0.49759888432897476,33.25895385742187,66.2
241691.22,704549.26,0.29767676266756926,34.76500024795532,49.5
248675.06,693982.87,1.1018157232375372,26.482878112792967,12.6
241573.2,698256.15,0.4545794462832326,27.980074405670166,51.3
241163.85,706447.96,0.555472122995477,21.115074157714844,47.5
248615.97,697677.17,0.018338313772658585,23.75621280670166,24.2
247044.01,698592.25,0.8387013310971467,21.145065307617188,11.5
247233.86,698088.06,0.44569421802046727,18.735535430908204,33.8
249556.04,695640.71,0.11557955060686384,30.954715728759766,35.0
245933.1,696015.4,0.13008363486060973,28.62024841308594,32.9
243446.6,704399.51,0.8567604184984328,26.55167398452759,14.3
248857.26,696911.34,0.23284068629935434,21.710608577728273,28.3
242434.05,700546.86,0.0673441967042555,22.19720811843872,23.8
241743.75,701816.72,2.2607303914569674,27.390135288238525,8.4
249194.91,699324.77,3.828311786316989,27.521377182006837,5.7
249997.04,699826.68,0.4588905033312346,20.562160873413085,38.0
249915.86,699752.67,0.7384685669502202,23.817019367218016,13.7
241375.28,699521.86,0.3523669299851376,32.5111801147461,50.2
243354.2,699536.21,0.09815620626293645,28.67863264083862,31.8
248701.97,698991.17,0.001018385505110164,33.734319591522215,33.7
248614.9,694159.21,0.5633526674906413,23.45029001235962,15.0
248814.17,696656.76,1.4311646681565506,25.284112548828126,10.4
245607.93,695828.69,0.005716911811040918,33.70619668960571,33.9
244407.13,700041.93,0.07350098140656011,23.347775268554685,25.2
249892.26,699387.3,0.938818369156275,22.684174919128417,11.7
244692.05,695336.76,0.23716454816287785,25.783838272094727,33.8
243326.44,698372.22,0.20747606313911987,18.95737419128418,15.7
249998.32,695961.87,0.3502007208499812,26.59895420074463,19.7
247732.9,697124.82,0.20176384784921342,23.22867202758789,29.1
241508.4,707106.49,2.231308101136008,26.17359561920166,8.1
248758.69,693879.01,0.3863624290183738,29.945428466796876,21.6
243081.79,700652.85,0.4444345341882672,31.222779178619383,56.2
243934.2,702130.31,0.14998287903635116,25.840520477294923,30.4
244485.27,696069.66,0.42650391539120996,24.889730072021486,43.4
243850.46,702216.93,0.14187802349610196,25.829471492767333,30.1
244996.93,698777.07,4.602049650147904,24.088813495635986,4.3
246540.52,698990.38,1.1846746255082694,-6.3158721923828125,34.2
247246.77,699593.44,0.1109208435308738,21.69353141784668,24.4
244895.14,699891.32,0.5976400671538359,25.91197967529297,64.4
249119.0,697581.0,1.7095553375953851,23.30217590332031,8.6
248901.35,697542.84,0.024913939936407684,23.778003406524657,23.2
248465.15,697131.34,0.38660458921098806,28.40020751953125,46.3
245762.53,695599.32,0.49652041917965734,24.243630790710448,16.2
244604.3,698313.74,0.47075255843233466,19.21168212890625,36.3
244516.85,698263.04,0.534609802125946,19.489544486999513,12.7
247089.6,698278.15,0.40321181644903165,25.542534255981444,42.8
241627.18,698453.59,0.013238520404092765,30.194901275634763,30.6
245195.52,695234.11,0.3905552388125514,32.72718367576599,53.7
242502.77,699174.14,0.8811705007493119,29.91061096191406,15.9
245751.75,697835.68,0.5677645388066865,26.668927955627442,61.7
244402.22,700949.94,2.799336242675781,24.695685577392577,6.5
242611.66,699141.43,0.3626010517874164,22.755437564849853,16.7
243463.67,699507.19,4.868990474277072,21.12836570739746,3.6
249739.97,699442.43,1.1750403785705568,32.62560567855835,15.0
242036.74,699313.29,0.8152184325657531,32.31088809967041,17.8
249707.55,699288.55,0.7730497319063694,24.645391273498536,13.9
242299.9,702892.07,0.9038691470497532,18.086756896972656,9.5
242676.3,704827.97,2.7361044156349315,22.043016052246095,5.9
246762.38,694745.31,0.8985246227633565,17.656278991699217,9.3
249539.14,694536.56,0.4553852774707445,27.33965907096863,50.2
241616.53,707411.33,0.5345206538750338,21.551693725585935,46.3
247059.63,696056.26,0.23448307475105656,23.348266220092775,30.5
244275.47,696047.25,0.03523896912396973,22.768360328674316,23.6
243965.08,699080.27,0.4645559429067426,30.252589225769043,56.5
241355.5,700703.5,0.11268291131263347,24.812828922271727,22.3
247344.16,696724.17,0.021470152486966296,24.854658126831055,25.4
249108.73,698112.59,0.6680188144210483,22.85185775756836,13.7
247668.92,695726.96,0.6629301938143645,36.58446426391602,22.0
244178.54,702770.94,2.1819997934194713,16.54639892578125,5.2
248360.88,696727.76,0.16408274262039754,22.569765949249266,27.0
249616.74,696869.79,0.5463912193089316,22.5773118019104,14.6
243344.32,698633.45,0.27090917909649054,25.882724142074586,35.5
249822.38,693144.98,0.2445625234966629,24.62726173400879,32.6
244116.95,703107.68,0.507087426642849,28.78609428405762,58.4
245421.3,697361.88,0.8129604696258297,22.299413776397706,12.3
244536.9,701670.47,0.2105879120479357,18.27987747192383,15.1
245371.07,697874.27,0.03806520595376624,34.15234527587891,32.9
245569.43,695297.82,1.128243618324155,25.96457214355469,12.2
245208.53,695657.8,0.0709859544985762,19.880900573730468,21.4
245446.44,699472.72,0.1348150003196871,30.02191948890686,34.7
244595.41,701979.17,1.6836253045832066,27.64134063720703,10.3
247524.32,699701.39,0.3864216999835279,25.463499450683592,41.5
246313.34,699201.14,0.4265343305226919,16.97458381652832,29.6
241385.84,700435.62,0.00791483410334189,23.413209915161133,23.6
241982.78,706243.74,0.6136653682459955,29.691442775726316,18.4
245185.25,697875.08,0.04001090044532321,19.032199478149415,18.3
244126.61,699938.11,0.18977776551857986,22.11906700134277,27.3
248634.8,698942.28,0.5975170213775008,29.421505737304688,73.1
244919.02,695377.48,0.03868505572745805,18.800199508666992,18.1
248238.1,696539.29,0.38878279957691414,24.85921211242676,17.9
246303.14,699921.97,0.3289363497779483,22.326130676269532,16.8
241805.96,699648.08,1.9594467460335074,22.787739944458007,7.7
244737.66,699415.99,0.45354818125240143,20.00013656616211,36.6
242612.77,703843.49,0.6170165371656077,26.770544052124023,69.9
244735.11,695679.62,0.24150415526496044,27.305850410461424,36.0
244509.91,699041.1,0.6517655921704841,27.25413227081299,16.5
247763.73,697238.87,5.145750270170324,20.8955509185791,3.4
244728.1,700339.16,0.3341108322143555,11.9860050201416,18.0
248703.27,696493.63,0.36704559537512443,22.84965400695801,36.1
244715.02,701698.34,0.20471405859438244,23.250981330871582,19.3
249480.94,698220.74,0.33204862527679957,22.778031492233275,17.1
246784.49,698596.33,0.15117856838085028,22.918178653717042,27.0
247133.09,699896.71,0.17864774308114673,24.98733215332031,21.2
244732.61,700138.88,0.3445308009210857,22.74478120803833,34.7
243555.04,704730.1,0.32655426730280335,24.782802963256835,36.8
244803.11,700280.26,7.546303397730776,16.237976455688475,1.9
249755.32,699155.15,0.05781227239445675,25.344849872589112,26.9
242120.1,701685.37,0.8478415975507522,27.902408123016357,15.1
246073.0,699626.34,3.546098626178244,20.912053680419923,4.6
244122.75,698567.08,0.3369293164480761,26.1249849319458,39.4
243782.76,698814.86,0.07133305072784424,20.56959457397461,19.2
245295.6,695504.24,3.6181582496279767,19.3962646484375,4.2
245564.78,697081.51,0.4510818734633184,31.01387414932251,56.5
243300.4,703289.46,0.6400216337922331,24.946500778198242,69.3
249097.45,697450.48,0.0048069996116435,45.41727638244629,45.2
242586.53,700182.16,0.3378341253413711,23.010746955871582,17.2
244112.04,700882.3,4.182644889468238,21.767108535766603,4.2
243608.55,699599.76,0.208259509858631,24.939825439453124,31.5
243084.74,700030.44,0.49972981241493747,33.14402885437012,22.1
247865.39,696091.52,0.3814492519265913,25.113160371780396,40.6
248942.51,698565.38,1.2520495421134386,33.555538177490234,14.9
247679.37,696378.63,0.03755875520927964,24.830984115600586,25.8
244749.91,696103.19,0.5171589759519346,27.570222473144533,57.1
242594.47,700215.91,0.23943538504813802,29.37461862564087,23.7
247997.72,696812.63,0.14967052560103566,25.850016021728514,30.4
242043.35,701752.2,0.6480257208667585,18.865821361541748,53.6
244283.34,701062.29,0.21019262197066324,23.2203369140625,29.4
243431.1,701854.29,0.5759887014116559,29.0871750831604,68.6
248433.49,695192.62,0.9353168817955679,24.57852439880371,12.7
246744.76,698066.94,0.519825736128188,17.23825607299805,35.9
243293.69,702455.91,0.005432571460998043,15.38311834335327,15.3
241682.37,706982.15,3.302973184830103,16.7815954208374,3.9
242809.42,699392.8,0.23243082925944983,25.636810302734375,33.4
245066.44,695592.46,5.920136628327547,18.684368896484376,2.7
243214.1,699001.68,2.2618861017347887,25.768900203704835,7.9
248549.12,699638.24,0.44718924479268907,28.79906597137451,19.9
241870.93,704271.25,0.4339551488291764,25.302204847335815,44.7
244887.13,701952.14,0.07833392968338536,28.791515922546388,26.7
248899.9,694066.36,1.151184013911656,27.104918575286867,12.6
244803.94,698236.86,0.8109560012817382,22.27475881576538,12.3
243718.81,703758.13,1.5599080671866736,24.575117444992067,9.6
246324.83,699494.19,0.6042646757313903,19.668045616149904,49.7
249929.79,693290.99,1.5961041883988811,22.845716857910155,8.8
244737.82,695497.49,2.3144831789864435,23.864278888702394,7.2
244043.17,700335.02,0.21979106400541204,26.058978462219237,33.4
243933.3,701843.66,0.12851378644098996,26.580329513549806,30.5
242229.64,700158.77,0.2512835745825125,26.130203247070312,34.9
248312.81,696696.14,0.013899418676323598,25.651655292510988,25.3
249692.37,698966.86,0.5836936510526217,18.40074062347412,44.2
246265.89,699496.71,0.42206974473110465,24.8510009765625,43.0
246103.42,696269.1,0.32139222281319746,18.499491119384764,14.0
242243.28,701003.63,0.0014839649200439897,31.952513122558592,32.0
241318.57,697526.62,0.4091448620112255,29.247329330444337,49.5
242870.15,704491.25,0.6755977369781233,39.20898704528808,23.4
247957.26,699520.66,0.9621817694769966,26.489453887939455,13.5
241001.9,707322.62,0.24633966108258273,26.048498916625977,20.9
245921.59,698239.5,0.12491275787353512,19.68946294784546,22.5
241498.23,707627.64,0.1210295129492581,27.913634872436525,24.9
245495.45,697690.28,0.49197451273600257,14.935949325561523,29.4
245426.59,696132.24,0.21606159210205078,17.246644973754883,22.0
248411.15,697987.17,0.06956935295691863,27.808803176879884,26.0
248195.58,698817.84,0.046674115050072816,26.690189933776857,25.5
245638.1,698981.41,1.2935986280441285,9.174394512176514,4.0
247054.58,696846.31,1.968780403706565,19.890828704833986,6.7
246713.84,697928.08,0.05626760210309702,26.617943572998044,25.2
246959.54,698198.73,2.5177325190919824,23.21703462600708,6.6
243185.97,705163.55,0.08035630065125292,24.956230545043944,23.1
243177.07,699020.85,0.5043245228854091,26.476111602783202,17.6
245564.82,698283.28,0.5440424197203629,26.08077359199524,57.2
248485.73,697826.57,0.15562262373455496,27.2726939201355,23.6
241173.04,700626.04,1.329929899662099,21.901341056823732,9.4
248400.62,697847.37,0.3013230969828944,21.658983993530274,31.0
247196.79,695529.56,0.21208323372734916,21.817498207092285,18.0
242622.36,700825.39,0.4253530003303706,24.516071605682374,17.2
247974.79,694213.15,0.7099001703698651,26.161472606658936,15.3
242530.31,699038.47,0.17417242012771914,23.95311737060547,20.4
245519.3,699052.42,0.3882001026739342,32.670114517211914,53.4
248263.82,696821.29,0.407847464231074,24.10060820579529,40.7
249277.57,699063.33,0.24282807570237383,20.670793533325195,27.3
244959.33,700977.44,0.13978085355492956,36.81492156982422,32.3
244209.28,700211.15,0.03698250425963851,22.919816398620604,23.8
244392.82,700404.55,0.5421411171046367,20.100004959106446,43.9
247556.54,698252.91,0.49502593645877396,23.784278392791748,47.1
247973.66,696977.13,0.32710898066141514,22.030009078979493,16.6
242058.59,701231.86,0.8972741356731331,25.992655658721922,13.7
241553.59,701274.43,0.28105782977605276,21.208794021606444,29.5
241585.78,706760.47,0.24658080014315525,27.424777603149415,22.0
245154.14,700498.66,0.2541091298482503,20.818211555480957,16.6
247712.53,696434.11,0.29721225009245034,26.463129901885985,20.4
247831.13,699188.39,0.22610751337975066,19.495109462738036,15.9
244022.06,698747.6,0.2705667729963336,28.968922424316407,22.8
244230.74,699551.36,0.21025611964468727,20.770264053344725,26.3
244917.05,696111.91,0.06355634990491373,20.20757064819336,19.0
249469.75,697563.92,0.4355069257445255,26.6440731048584,47.2
244001.34,703268.58,0.2893653004257768,30.699419021606445,43.2
249168.98,697840.66,0.048635297608607055,19.598112869262696,20.6
246402.59,698735.86,0.14550586276584204,23.071341705322265,27.0
244938.07,698565.9,0.4022469879478537,27.795515060424805,46.5
249237.94,699087.59,0.21921507308357638,23.735861778259277,30.4
243562.01,698859.01,0.11270984591859758,29.28057508468628,33.0
249720.09,694334.0,2.535218312190129,18.38313522338867,5.2
249971.93,693375.47,0.9586582400582054,25.85428876876831,13.2
244649.71,696095.6,0.6658680189691693,22.687561511993408,67.9
244220.93,697445.83,0.11405244492392495,23.211825942993165,26.2
247114.22,698160.88,1.1518109965528178,25.176188659667968,11.7
247000.37,695526.46,0.1122140291204863,18.554726791381835,20.9
249159.15,693556.77,0.09149463916647019,26.346655464172365,29.0
248942.02,698989.49,0.12420819022438744,24.732580184936523,22.0
249508.24,695679.49,0.1187221146876516,26.967103290557862,30.6
248511.11,698980.7,0.5562870871317254,27.82079963684082,62.7
242790.77,703829.86,0.6612657559972231,24.42060661315918,14.7
242950.6,698617.51,0.3473630553693752,31.522364425659177,48.3
243045.19,705070.83,0.8116300482498969,24.09467964172363,13.3
248958.0,699270.37,0.25970493663441047,24.942157745361328,19.8
243205.92,699898.1,0.3347271443584921,27.076605224609374,40.7
242589.58,703879.56,0.4193323752862944,40.35639991760254,69.5
246968.31,698340.23,0.08005699438926503,28.70222177505493,31.2
249422.64,696648.67,0.3133874413562796,22.458925247192383,17.1
244684.68,698971.47,1.4476191872044613,23.252382278442383,9.5
248716.7,697490.61,0.60859497959174,20.15735855102539,51.5
242313.05,704190.51,0.224436050415039,30.610901260375975,25.0
245722.07,695454.77,0.18556138776963765,20.198077583312987,24.8
243077.48,705102.84,0.07840208212534591,26.54202003479004,28.8
244639.33,697332.18,0.5726412813106697,14.273781204223633,33.4
242445.41,700198.99,1.2222343189962979,25.777918100357056,11.6
249818.83,699274.42,0.6956102280389695,21.364688873291016,12.6
245871.04,695464.32,2.5515833767977627,19.533708572387695,5.5
243150.49,700691.15,0.9210485529016563,20.74732437133789,10.8
242870.0,703518.16,0.11712131165621568,19.10277442932129,17.1
249836.85,695927.91,0.17770133659853585,28.122614288330077,34.2
242112.71,706436.32,0.6238920217589404,24.747904968261718,65.8
241619.32,702487.34,0.304772244966947,25.443058776855466,19.5
246229.28,699617.05,6.235913157463074,23.154922103881837,3.2
249368.11,697493.34,0.17347666673492956,26.755268001556395,22.8
248287.6,698987.55,0.6849528312683105,32.0141037940979,19.0
245080.04,695550.21,1.2268025704792567,24.940188789367674,11.2
246691.67,698475.44,0.288113512891404,24.216534042358397,18.8
242570.78,699123.41,0.07196619323871113,23.26166639328003,21.7
247607.88,696390.28,0.6381327311197916,25.063430786132812,15.3
244106.77,698113.0,0.10683003137277997,30.725046920776368,34.4
244115.85,703713.5,0.05415637820374743,21.504790115356446,20.4
243992.84,699316.2,0.34989351118910345,28.482753086090085,21.1
244016.56,698895.59,0.4626515618564893,29.17802019119263,54.3
244013.06,699328.19,0.34929239806405726,28.47006959915161,21.1
249252.68,696612.51,0.15467868439138754,24.683382415771483,29.2
247432.25,695577.79,0.10857283932039116,19.289167404174805,17.4
242605.81,699876.01,0.09974956512451172,33.84941635131836,37.6
243606.51,705086.89,0.41672710496552134,22.864297485351564,39.2
247708.84,698570.17,0.3332114359911751,27.19751329421997,20.4
248867.54,699671.47,0.843688030632175,27.10221405029297,14.7
247058.14,697973.15,0.1602070667253074,23.262264251708984,27.7
245695.84,695740.52,2.1598505569716626,18.64311828613281,5.9
242487.25,702696.07,0.1142555137733361,34.10116271972656,38.5
249402.03,694374.33,0.804010701901985,23.8129412651062,13.2
241570.95,707387.38,1.078543708437965,21.824708938598633,10.5
245938.91,695745.46,0.15745375770668804,26.505691051483154,22.9
242078.42,702688.92,5.649004364013672,26.59601745605469,4.0
249211.15,697436.4,0.612690793666915,19.597845840454102,50.6
243075.93,699922.54,0.5372556732922065,31.51374130249023,20.5
243417.45,699997.96,0.7037227575858814,18.576583099365234,62.7
249872.17,698208.75,0.4015350341796875,32.317108154296875,54.0
245885.12,695241.46,0.3056652596181114,29.648093414306643,42.7
241021.85,707767.49,0.4177132425278518,37.38280982971192,64.2
243600.28,698417.35,0.10559378392192946,22.44959602355957,25.1
246695.1,698476.37,0.9446140248724756,18.27937183380127,9.4
241380.89,705919.02,0.04386934510464801,24.572557830810545,25.7
243103.7,698712.61,1.0681706575246959,21.508974838256837,10.4
243896.33,699341.52,0.30463755949762933,18.21849594116211,26.2
245514.24,696235.03,0.32547898894374794,27.30486717224121,20.6
247832.37,696072.29,0.6401954835461033,25.4230299949646,15.5
244302.75,696071.8,0.03535412807090603,19.678775787353516,20.4
244174.4,696134.48,0.569685671659891,22.978785133361818,53.4
249200.83,696312.64,0.34230520107128015,21.745344257354738,16.2
243883.11,703482.51,1.4521233545590753,71.602001953125,29.2
243481.7,705580.07,0.4049119733577401,26.30289077758789,44.2
246664.9,696151.94,2.124420642852783,24.995365142822266,8.0
247499.64,697271.61,0.3671916961669922,23.242258834838868,17.0
249845.78,694617.35,0.46669600274827755,26.400528049468996,18.0
243482.77,702306.98,4.284901869924445,20.08262710571289,3.8
245676.3,698143.12,2.217601905634374,26.06257543563843,8.1
243968.98,700700.82,3.898911459404126,27.923795318603517,5.7
246528.25,695834.49,0.6733324306527364,32.46264915466308,19.4
242891.92,699971.13,0.12079150305853956,25.21780881881714,22.5
247621.76,699730.92,0.512976575855473,23.03620796203613,47.3
242749.8,701984.61,7.713959901229195,20.042107772827148,2.3
248181.26,696766.98,2.7269883504728,30.56130447387696,8.2
243956.77,700946.3,3.3520619710286454,13.056185913085937,3.0
249597.96,695623.56,1.0371301174163816,29.334673690795896,14.4
241580.26,707608.1,0.02269676208496101,20.45393524169922,20.0
243469.8,702030.01,0.41799131865353945,27.509031581878663,19.4
243645.32,698503.67,0.9846233590675967,27.189340019226073,13.7
245681.68,695422.18,0.5984237176908864,22.21808967590332,13.9
243009.18,698328.08,0.005670646141315434,20.184885883331297,20.3
249332.4,699956.73,0.4355826143358575,35.02821578979492,24.4
242695.35,706068.67,0.031408627827962214,25.861389636993408,26.7
244595.21,700251.8,0.7088679685198853,16.216054153442382,55.7
242771.7,700526.48,0.1697868044195623,22.996905517578124,27.7
249552.68,693838.3,0.21519026022690996,30.60757985115051,39.0
243404.95,701047.01,2.0533597517986686,14.961462783813477,4.9
244011.46,700744.36,0.521259014423077,23.731640625,15.6
