loss,val_loss,learning_rate
1.572989583015442,0.7670179009437561,9.999999974752427e-07
1.1622223854064941,0.6274771094322205,9.999999974752427e-07
1.0152287483215332,0.6321786642074585,9.999999974752427e-07
0.9065945744514465,0.694048285484314,9.999999974752427e-07
0.8609601855278015,0.7035667896270752,9.999999974752427e-07
0.8036567568778992,0.6382995247840881,4.999999987376214e-07
0.7736114263534546,0.684785008430481,4.999999987376214e-07
0.7616831660270691,0.6023651361465454,4.999999987376214e-07
0.7644883990287781,0.5971500277519226,4.999999987376214e-07
0.7358860373497009,0.6172481179237366,4.999999987376214e-07
0.7316772937774658,0.5907179117202759,4.999999987376214e-07
0.7278317809104919,0.6297570466995239,4.999999987376214e-07
0.7105180025100708,0.5934698581695557,4.999999987376214e-07
0.7036085724830627,0.5963830351829529,4.999999987376214e-07
0.7001723647117615,0.602579653263092,2.499999993688107e-07
0.6938514709472656,0.5898239612579346,2.499999993688107e-07
0.6818638443946838,0.5990498661994934,2.499999993688107e-07
0.6853234767913818,0.606381893157959,2.499999993688107e-07
0.6762977242469788,0.5904579758644104,2.499999993688107e-07
0.679132342338562,0.5923948287963867,1.2499999968440534e-07
0.6803088188171387,0.5911267995834351,1.2499999968440534e-07
0.6741984486579895,0.587165117263794,1.2499999968440534e-07
0.6703099012374878,0.5877121090888977,1.2499999968440534e-07
0.6691903471946716,0.5881228446960449,1.2499999968440534e-07
0.6735708713531494,0.5891972780227661,1.2499999968440534e-07
0.6707354187965393,0.5892491936683655,6.249999984220267e-08
0.6748929619789124,0.588900625705719,6.249999984220267e-08
0.6718544960021973,0.5871466398239136,6.249999984220267e-08
0.6650419235229492,0.5891441106796265,3.1249999921101335e-08
0.6690497994422913,0.5869380235671997,3.1249999921101335e-08
0.6618804335594177,0.5867857336997986,3.1249999921101335e-08
0.6628566980361938,0.5891712307929993,3.1249999921101335e-08
0.6576141715049744,0.5877546072006226,3.1249999921101335e-08
0.6637904644012451,0.5868154764175415,3.1249999921101335e-08
0.665835440158844,0.5863710045814514,1.5624999960550667e-08
0.6655446290969849,0.5862430334091187,1.5624999960550667e-08
0.6661056876182556,0.5865929126739502,1.5624999960550667e-08
0.6594091653823853,0.5869698524475098,1.5624999960550667e-08
0.6631013751029968,0.5893719792366028,1.5624999960550667e-08
0.6606422066688538,0.5867370963096619,7.812499980275334e-09
0.6635791063308716,0.5867346525192261,7.812499980275334e-09
0.661027729511261,0.5872185230255127,7.812499980275334e-09
0.6625438928604126,0.5868939161300659,3.906249990137667e-09
0.667848527431488,0.5870389342308044,3.906249990137667e-09
0.6607283353805542,0.5868078470230103,3.906249990137667e-09
0.6625506281852722,0.5867424607276917,1.9531249950688334e-09
0.6649429202079773,0.5866923332214355,1.9531249950688334e-09
0.6625720262527466,0.586717963218689,1.9531249950688334e-09
0.6638781428337097,0.5867238640785217,9.765624975344167e-10
0.6680085062980652,0.5867182016372681,9.765624975344167e-10
0.6577268838882446,0.5867093205451965,9.765624975344167e-10
0.6591808795928955,0.5867103934288025,4.882812487672084e-10
0.6640978455543518,0.5867095589637756,4.882812487672084e-10
0.6622718572616577,0.586711585521698,4.882812487672084e-10
0.6567074060440063,0.5867120623588562,2.441406243836042e-10
0.6636768579483032,0.5867103338241577,2.441406243836042e-10
0.6610033512115479,0.5867106318473816,2.441406243836042e-10
0.6684688925743103,0.586710512638092,1.220703121918021e-10
0.662095844745636,0.586710512638092,1.220703121918021e-10
0.661757230758667,0.5867100954055786,1.220703121918021e-10
